mean,var,azm,SWH,direction
0.017,0.1738,119.013,0.87374711,236.9325714
0.0127,0.0841,111.1079,0.474387407,217.9624634
0.0346,0.6365,115.4839,0.515922189,83.60552979
0.0167,0.1504,112.602,1.236534119,184.1685028
0.0066,0.0305,132.5849,0.154897124,161.2308502
0.0086,0.0471,128.9201,0.435364306,214.4946136
0.0086,0.0494,105.916,0.610623956,194.1595764
0.0022,0.0048,117.0024,0.39190498,67.58004761
0.0012,0.0007,124.7299,0.459532291,172.7596741
0.0311,0.5164,111.4959,0.634238362,67.32536316
0.0013,0.0003,123.0066,0.207833633,56.44986725
0.01,0.0599,119.8094,0.816405356,239.1485596
0.0083,0.0441,150.517,0.631163418,271.5758057
0.0055,0.0208,132.3339,0.219233379,162.5795898
0.0187,0.1967,115.1452,1.10837996,266.6060486
0.0246,0.2943,112.2251,0.768670082,234.6258392
0.0113,0.0834,117.5496,1.291107774,215.7909241
0.0022,0.0037,137.2065,0.362055242,68.99060059
0.0017,0.0005,112.6022,0.226659507,62.4593811
0.0048,0.0161,112.1389,0.191182628,8.775695801
0.0067,0.025,121.3151,0.724369884,354.6590881
0.0267,0.3699,113.3655,0.873346686,139.6335144
0.0455,1.1088,108.3109,0.875500083,74.96081543
0.0051,0.0271,175.4699,1.24636507,157.5395813
0.0021,0.003,118.4127,0.250353903,168.4562988
0.0091,0.0552,121.874,1.208507061,204.4653931
0.0035,0.0077,114.1401,0.339486122,54.16209412
0.0217,0.2422,113.0255,0.742349386,45.56159973
0.0157,0.1516,115.6196,0.626447976,196.306366
0.0077,0.0311,113.9986,0.67868042,212.2815247
0.0048,0.0137,118.6981,0.564542651,279.2346497
0.0147,0.1221,119.4885,0.403664768,73.45915222
0.0136,0.0983,114.7503,0.398348689,64.11354065
0.0184,0.2004,114.3803,0.593209445,239.0900574
0.0048,0.0261,167.4896,0.250101149,171.5504761
0.0024,0.0052,122.4743,0.149729386,14.29714966
0.0219,0.2601,110.4137,0.927876115,237.7411804
0.0759,3.3732,125.1104,1.075198293,57.69384766
0.011,0.0655,120.0545,0.380595148,52.63223267
0.0161,0.1349,118.6069,0.82304579,205.6326599
0.0166,0.1645,127.8762,0.708394647,180.2751007
0.0247,0.3513,112.7583,1.3571527,142.140686
0.0138,0.1108,109.806,0.452096462,208.6887207
0.0026,0.0062,116.8789,0.164584994,4.035675049
0.0098,0.0569,111.3544,0.506695092,253.1226959
0.0072,0.0281,120.9185,0.841197133,352.5901184
0.0084,0.0412,114.4026,0.896309674,351.8655396
0.0298,0.462,107.6655,0.669514239,81.4041748
0.0095,0.0523,119.471,0.224332467,149.6487122
0.017,0.1626,114.2484,0.411093265,21.97213745
0.0103,0.0649,108.1283,0.508540154,30.49269104
0.0037,0.0089,109.0947,0.295653701,246.1166229
0.0062,0.027,122.4111,0.437017888,220.8580627
0.0073,0.0392,131.3141,0.638957202,41.05773926
0.0049,0.0179,107.1996,0.665001392,227.8236389
0.013,0.1016,115.5263,0.456451744,233.871109
0.011,0.0611,120.6131,0.486792773,41.78634644
0.0111,0.0603,109.0341,0.488132894,41.97161865
0.0016,0.0007,101.6284,0.205964133,131.6481934
0.0131,0.0873,127.4955,0.657405138,231.2708588
0.0062,0.024,112.9062,0.208481774,105.4220581
0.006,0.0211,112.0427,0.716495574,11.46601868
0.0009,0.0001,122.4062,0.318597078,200.6918488
0.0012,0.0002,102.8948,0.145074725,155.802002
0.0052,0.0217,136.3339,0.344916672,27.3767395
0.0792,3.4968,118.8916,0.892443895,66.31518555
0.0117,0.0944,114.9819,1.21688509,219.3400269
0.0034,0.007,113.0778,0.267665803,279.6062927
0.0055,0.0244,123.3858,0.183405146,29.79116821
0.0062,0.0239,112.8882,0.225117519,112.9002228
0.005,0.0189,131.0255,0.237447321,170.6850891
0.0045,0.0116,121.5211,0.34199366,11.66653442
0.01,0.0688,111.5772,0.445373088,162.145874
0.0103,0.0566,112.7089,0.468196899,233.0738678
0.0061,0.0271,111.2925,0.61289072,246.866684
0.0097,0.1009,190.7249,0.279460073,80.56378174
0.0246,0.3265,106.2093,0.526019812,81.02670288
0.0298,0.4276,113.6192,0.52539295,79.31045532
0.015,0.1282,119.4877,0.832836628,204.782547
0.0144,0.1065,118.4445,0.353762835,71.11186218
0.0072,0.0351,122.0809,0.53303349,165.7877502
0.0482,1.2693,118.114,0.971529603,232.9782715
0.0307,0.4874,110.3164,1.516131163,175.3684692
0.0063,0.0237,116.7643,0.986181021,355.2254639
0.0224,0.2885,129.8219,0.642080307,196.4207458
0.0214,0.3509,128.4964,1.413231373,155.4207153
0.0156,0.1355,112.7044,0.59561348,183.5595856
0.01,0.048,119.2719,0.843716204,235.1511993
0.012,0.0974,118.1502,1.450275302,203.3554382
0.0445,1.0357,113.5862,1.65999341,38.93510437
0.0628,2.0798,130.9687,1.129873037,24.93609619
0.0145,0.1269,113.9631,0.250911742,124.2545471
0.0102,0.0588,174.6734,0.549632907,227.6182861
0.0088,0.0547,125.7734,0.606281519,280.0985413
0.0104,0.0587,108.4809,0.448780596,242.1267548
0.0406,0.908,120.3713,0.380781084,89.59713745
0.0047,0.0172,129.2622,0.71872288,217.5423126
0.0017,0.0004,131.9756,0.154196888,145.9309998
0.0176,0.1775,113.2695,0.44407478,140.8771667
0.0077,0.0382,115.1821,1.319382429,187.7610779
0.0104,0.0657,125.8982,0.721965373,356.2868958
0.0278,0.4638,114.797,1.431126356,192.850235
0.0034,0.0081,117.1448,0.342308611,349.6171875
0.0049,0.017,111.0682,0.533703268,269.183197
0.0023,0.005,122.5434,0.233330786,192.7952576
0.0143,0.1043,114.8561,0.637410402,224.3864288
0.0073,0.0399,115.1383,0.179268539,156.0900879
0.0015,0.0012,130.9882,0.20047605,43.14814758
0.0016,0.0025,113.1471,0.272309095,198.4302368
0.0271,0.3835,121.775,0.649770737,81.64167786
0.0019,0.0037,124.7003,0.12060108,3.977500916
0.0005,0.0,104.9766,0.268378496,200.0943298
0.0184,0.1953,123.3173,0.47969985,217.2092896
0.0462,1.1539,121.1999,0.669242859,71.57528687
0.0072,0.0354,113.7598,0.459804535,45.15742493
0.0166,0.1373,121.4801,0.487989366,70.79577637
0.0071,0.0279,125.0636,0.884651184,348.3128967
0.0083,0.0424,115.1871,0.5729298,204.3876038
0.0134,0.0929,112.4513,0.659492075,231.0293732
0.0135,0.1044,141.8009,0.661958456,227.3342133
0.0091,0.05,114.8431,0.629193008,197.3559875
0.036,0.8438,131.4014,1.8948946,177.0730438
0.0018,0.001,121.3522,0.180475339,131.1100159
0.0091,0.0479,119.2699,0.75572902,352.9117737
0.0115,0.0718,119.5423,0.605348051,36.81051636
0.0009,0.0001,108.1324,0.266546816,221.8180084
0.0084,0.0413,116.8557,0.51189816,279.1069336
0.0344,0.6953,110.5594,1.290099382,163.0283813
0.0148,0.1316,136.7667,0.539788961,229.4645081
0.0134,0.1048,109.8513,0.436585933,66.54139709
0.0031,0.0075,130.6409,0.21915558,180.8153229
0.0079,0.0451,126.5444,0.398630589,65.54763031
0.0093,0.0487,113.1712,0.552221417,249.1022339
0.0109,0.0781,107.1778,0.692341208,37.3828125
0.0103,0.0726,113.965,0.620291948,12.78601074
0.006,0.0197,116.0787,0.428498447,13.78878784
0.0112,0.0794,121.394,0.452536821,158.2718506
0.0398,0.9518,115.0428,1.215394378,60.35733032
0.0028,0.0058,123.0725,0.258613378,261.3875732
0.0047,0.013,116.6529,0.595390856,181.1885376
0.0084,0.0795,112.8983,0.961158454,212.482666
0.016,0.1538,122.3732,0.58693099,198.6072693
0.0164,0.1343,110.1118,0.557258189,48.58374786
0.0048,0.0149,123.8334,0.387325048,358.1932983
0.0557,1.8751,119.594,0.87075299,242.2784271
0.0303,0.4846,114.0014,0.737657011,74.82550049
0.0079,0.0388,116.0433,0.516699731,238.5927734
0.0144,0.1186,125.7854,0.572662592,279.4301147
0.0079,0.0386,139.4851,0.136568397,179.1567993
0.0143,0.1276,119.6163,0.429439485,35.89118195
0.0146,0.1185,112.6811,0.775350809,179.4324951
0.0335,0.6456,120.51,1.402847886,21.9959259
0.0222,0.3029,118.4046,0.471816331,24.71478271
0.0057,0.0239,136.4906,0.227472574,161.0761108
0.0136,0.1144,114.5482,0.437925786,66.56213379
0.0019,0.0011,120.9707,0.227682203,53.22315979
0.052,1.4432,113.0903,0.650683761,72.65774536
0.0251,0.3856,122.2804,0.451240212,84.74935913
0.0213,0.2364,112.605,0.479066789,79.8480835
0.0287,0.5194,109.3203,2.26837635,185.0330963
0.03,0.4641,120.1537,1.245206356,45.7040863
0.0085,0.0414,113.8732,0.143259019,178.4937744
0.0435,0.9644,114.2708,0.703755915,227.894928
0.0219,0.2608,112.444,0.361386031,91.95610046
0.0049,0.0167,115.2197,0.29902935,180.1082458
0.0159,0.168,143.2074,0.420808792,143.6412048
0.0075,0.0376,148.1266,0.427636474,48.77612305
0.0051,0.0163,110.6794,0.943803847,351.2557983
0.0092,0.0433,113.8589,0.980788767,326.1499329
0.0017,0.0006,119.78,0.215988502,62.02275085
0.0139,0.158,148.2237,0.434913307,65.54818726
0.0035,0.0095,120.9147,0.481316328,193.1809692
0.0215,0.2758,114.2304,1.077102661,253.3325958
0.0157,0.1267,115.286,0.524989843,77.85848999
0.0185,0.2118,113.8326,1.591633201,199.9833069
0.0022,0.0007,120.6172,0.168469995,142.8413391
0.0358,0.803,112.3092,1.87285614,185.0176239
0.0025,0.007,182.3537,0.881848514,223.1374512
0.0056,0.018,110.282,0.865608394,0.760009766
0.0104,0.0588,121.6629,0.947230279,356.9191895
0.0037,0.0081,119.1432,0.262219548,195.1668243
0.0049,0.0138,117.5395,0.594277799,1.294769287
0.0048,0.0172,153.1841,0.560636818,281.7657776
0.0054,0.0196,112.0458,0.588752985,272.3862305
0.1362,11.9282,123.3303,1.455361843,71.64311981
0.0195,0.2092,116.9982,0.42699337,34.10992432
0.0231,0.2874,124.2237,0.674536943,231.1735992
0.0224,0.2772,106.979,1.005132198,161.3379517
0.0057,0.0186,122.939,0.765871882,1.012176514
0.0186,0.2121,113.1064,1.49756372,198.8624725
0.003,0.0102,196.38,0.287500679,21.43890381
0.0115,0.0723,114.2561,0.540043056,33.79058838
0.0119,0.0851,118.717,0.233548045,98.61160278
0.0034,0.0077,163.0823,0.259077013,208.1624451
0.0238,0.3126,124.9446,0.476398468,144.9228516
0.004,0.0124,114.0136,0.403707683,51.49783325
0.0082,0.0515,118.2005,0.485336453,241.9097443
0.0119,0.089,118.0591,0.455053717,231.1618805
0.0037,0.0102,112.0784,0.62098819,267.0348206
0.0156,0.1469,119.038,0.869077325,200.90802
0.0092,0.0491,116.2588,0.403948754,44.31669617
0.009,0.0438,135.3213,0.66039598,204.9826355
0.0253,0.3722,105.8578,1.324681878,139.6775665
0.0034,0.008,129.0718,0.589250803,282.34198
0.0019,0.0035,144.2565,0.276462734,194.6547241
0.0045,0.016,118.1507,0.290026248,7.675598145
0.0053,0.0153,110.1131,0.549684703,255.9602203
0.0099,0.0672,144.3054,0.61369431,12.49588013
0.0159,0.1574,129.3337,0.212414026,102.7872009
0.0014,0.0009,135.1892,0.304484874,186.4871216
0.0054,0.0218,110.4247,0.279540569,21.09487915
0.0251,0.3393,111.0657,1.011415124,241.9434509
0.041,0.8551,115.5199,0.682909966,76.12516022
0.0045,0.0124,115.4952,0.411743373,14.84223938
0.004,0.0096,118.2109,0.60287571,280.0285339
0.0037,0.0089,109.9363,0.350571036,53.25314331
0.0116,0.0872,118.906,1.245522976,206.1952515
0.0081,0.0365,108.2957,0.286140621,204.3712769
0.0551,1.7762,121.9382,1.204923272,53.02199554
0.0166,0.187,138.3633,0.526963353,71.17953491
0.0216,0.2571,118.2903,0.427823216,136.2033997
0.0006,0.0001,143.9584,0.200357452,31.38531494
0.0146,0.1461,129.1178,0.524349689,193.5805969
0.0092,0.0475,117.8093,0.947145641,351.2466125
0.0012,0.0003,111.2205,0.20419234,56.77032471
0.0266,0.4445,113.3703,1.168732166,289.1848145
0.021,0.2408,109.2824,0.627843201,172.6446533
0.0054,0.0176,136.8935,0.481965333,216.6969604
0.0091,0.0511,126.2552,0.500297129,252.1115723
0.0256,0.4292,128.2165,1.848024845,194.6209106
0.0053,0.0465,193.6148,0.38669014,168.2865906
0.0028,0.0052,110.148,0.242736295,259.343689
0.0098,0.0544,115.5951,0.48378846,251.7237854
0.003,0.0059,116.4638,0.258925855,200.0853271
0.0065,0.0281,110.4711,0.419870853,276.4465332
0.0346,0.6947,119.0235,1.228520632,158.6956787
0.0131,0.0899,117.845,0.708087862,222.1877136
0.0466,1.0684,108.4644,0.742515445,235.7823181
0.051,1.5058,118.7378,0.682536662,71.47485352
0.0187,0.1968,113.2358,0.421728373,139.7557983
0.0105,0.0605,129.2388,0.594979167,286.2556152
0.0286,0.3976,113.4006,0.670435131,80.30276489
0.0237,0.3118,122.9592,0.3156299,98.92289734
0.0065,0.0273,128.0414,0.461135328,67.89404297
0.0025,0.0046,118.8004,0.193308279,196.0429382
0.0061,0.0229,117.7085,0.345390767,24.16790771
0.0144,0.1159,112.1426,0.46773538,218.703537
0.0169,0.1647,173.0069,0.595544636,277.7702942
0.0051,0.0153,152.0102,0.372823238,53.44125366
0.0186,0.1735,110.6043,0.581490099,233.0636292
0.0229,0.2725,114.9193,0.451221287,138.2784576
0.0065,0.0266,112.6934,0.232570797,95.39984131
0.0125,0.1167,111.5521,1.778395534,197.9955902
0.0112,0.0745,111.3495,1.156279325,212.5633698
0.0075,0.0295,120.0385,0.451114446,27.30548096
0.0047,0.0195,166.7815,0.2023945,25.49942017
0.0055,0.0245,125.2811,0.422763169,175.4210205
0.0091,0.0496,136.8793,0.281760514,58.32723999
0.0171,0.183,116.6847,0.920229971,197.1747742
0.0236,0.3414,122.5056,1.414143801,197.6505737
0.0221,0.3002,109.5723,1.477912784,197.813446
0.041,1.0845,157.7167,0.679299772,34.57315063
0.0022,0.0018,116.5474,0.22543177,15.41241455
0.0342,0.7667,134.6418,0.462305009,315.9354248
0.008,0.0391,122.0449,0.661431909,268.7849121
0.011,0.0657,111.3369,0.386842132,52.10855103
0.0387,0.8324,111.275,1.417460442,175.2579346
0.0095,0.0483,113.1671,0.654960215,19.9415741
0.0047,0.015,128.2628,0.507963955,260.7593689
0.0173,0.1776,112.3947,0.832611203,177.9107056
0.0159,0.1686,132.8222,0.441396445,71.71193695
0.0085,0.0441,115.652,0.433319598,51.85128784
0.0055,0.026,137.827,0.629119992,34.72036743
0.0157,0.1432,115.4126,1.977837801,193.9435272
0.0225,0.2808,111.3596,0.710875273,142.2548828
0.0367,0.6695,115.7722,0.488484949,88.13665771
0.0129,0.0945,115.7104,0.813504517,214.0542603
0.0048,0.0159,121.676,0.204094633,358.063446
0.0063,0.027,145.1489,0.311999083,40.79388428
0.007,0.0419,135.2775,0.383027881,180.6068726
0.0343,0.7346,108.8718,2.203544855,182.2123718
0.0088,0.0472,121.4959,0.509675622,260.4137573
0.0049,0.0156,141.4524,0.552245378,276.7719116
0.027,0.3806,106.0566,0.714104295,231.3740387
0.0237,0.3531,128.4747,0.399900377,123.0732803
0.0077,0.0311,113.8302,0.639375091,216.7186279
0.005,0.0148,115.4065,0.591864347,276.2828979
0.0079,0.036,117.0666,1.064842463,343.7084961
0.0273,0.4148,148.1757,0.126711041,32.47523499
0.0468,1.0812,113.5222,0.801438808,54.24761963
0.0076,0.0371,124.3755,0.561650574,284.5881042
0.0388,0.8745,120.9161,1.085823417,250.1111145
0.0037,0.0085,114.7329,0.304459512,259.1179199
0.0192,0.2182,117.5541,0.510142565,233.6237946
0.0516,1.3303,109.62,0.959507585,66.05561066
0.0027,0.0058,134.0599,0.259557694,54.61242676
0.0137,0.1027,126.8815,0.619207323,275.0986328
0.0055,0.0163,114.1973,0.357563406,25.11804199
0.007,0.0338,120.2058,0.517377973,53.14190674
0.0078,0.0369,130.0925,0.606758893,189.2943115
0.0047,0.0142,105.1992,1.290925741,182.6371613
0.0324,0.5853,113.8183,1.118818402,188.9194031
0.0144,0.1003,109.2757,0.694136858,210.3789978
0.0057,0.0186,122.2971,0.953076184,179.5631714
0.0692,2.7164,133.2646,1.86076498,41.8651123
0.0091,0.0421,110.6145,1.053392172,340.067627
0.0124,0.1046,127.0029,0.174005836,201.4370728
0.0011,0.0003,109.7543,0.204323336,78.32788849
0.0027,0.0062,120.2571,0.247184873,148.9089203
0.009,0.0493,119.5339,0.434986085,80.9990387
0.0068,0.0225,107.5903,0.868856549,348.00354
0.0211,0.2246,114.8679,0.873617768,240.0328064
0.0146,0.1196,172.056,0.608418763,278.1477356
0.0069,0.0299,111.7229,0.368109226,64.06079102
0.0117,0.0951,123.8818,0.999556005,220.9827576
0.0237,0.3067,115.0058,0.423441917,134.4151154
0.0094,0.057,112.7014,0.562550426,205.5457764
0.0062,0.0238,120.1945,0.238280207,69.69517517
0.0094,0.0513,121.4749,0.412505299,70.51303101
0.0586,1.9745,112.6321,1.844513178,45.51124573
0.0091,0.0526,121.0168,0.583230913,166.550293
0.0045,0.0165,118.21,0.246641859,27.5616684
0.0268,0.4338,114.5885,2.192676544,186.8934326
0.02,0.2267,115.3452,0.564774275,189.5333252
0.0152,0.1367,125.2166,0.495405406,223.6043396
0.0013,0.0004,119.2755,0.210562736,62.24609375
0.0303,0.5699,114.1061,1.678208351,189.6565247
0.0111,0.0667,116.8714,0.164013639,162.5896606
0.0059,0.0194,118.947,0.624503732,15.71833801
0.0141,0.1092,107.4958,0.625371993,35.6164093
0.016,0.1609,110.933,0.692589223,187.4320679
0.0152,0.1296,115.1381,0.442228913,18.49168396
0.015,0.1199,111.7943,0.463058174,151.9125366
0.0309,0.4793,121.1901,0.889991045,234.4789734
0.0046,0.018,144.9241,0.220183313,165.2014008
0.0079,0.0475,188.9148,0.570130348,42.22076416
0.0119,0.0819,142.8593,0.581487179,219.4256439
0.005,0.0142,110.5357,0.347726792,241.674118
0.0049,0.0171,115.6159,0.391697466,176.005188
0.0154,0.1148,109.3234,0.607987642,31.27735901
0.0176,0.215,119.7327,1.072800875,169.6638794
0.0061,0.0276,116.7781,0.525885582,268.3052063
0.004,0.0103,133.286,0.412412584,11.05477905
0.0036,0.0155,194.5428,0.743230939,169.6299438
0.0186,0.2172,114.1651,1.625316858,200.5838623
0.0168,0.1705,126.5127,0.378546953,84.28973389
0.0022,0.0054,142.6292,0.123443753,1.754379272
0.0269,0.383,118.2676,0.623257697,75.56262207
0.0089,0.0681,122.4307,0.58237344,53.54493713
0.0222,0.2581,117.3621,0.975922287,239.7428436
0.0207,0.2483,120.165,1.14454937,268.3148193
0.0237,0.3466,114.33,1.662506461,194.2927246
0.0103,0.0582,137.5396,0.568850696,218.5661011
0.0049,0.0162,118.4654,0.669151306,200.3022308
0.0193,0.2358,131.6943,0.860136628,152.9830322
0.004,0.0104,121.4938,0.360551476,18.84136963
0.0084,0.0498,124.5449,0.164600849,99.54992676
0.0191,0.2128,126.6716,0.278021038,99.6464386
0.011,0.07,113.8272,0.417477697,49.95050049
0.0135,0.1213,111.2795,1.506293178,174.6860504
0.0088,0.0414,124.4531,0.708842099,240.6878357
0.0138,0.1047,120.9014,1.061859369,187.6208191
0.0078,0.0365,115.5885,0.407441288,76.41177368
0.0039,0.0116,107.9379,0.208124414,129.6862793
0.0155,0.145,128.7567,0.586510122,181.2209625
0.0235,0.2617,108.3082,0.51573807,44.23260498
0.0085,0.0412,138.4255,0.52404511,48.98782349
0.0023,0.0014,160.7732,0.160777465,141.1945801
0.0079,0.0329,117.5933,0.887464345,340.8995667
0.0133,0.1013,148.7366,0.594455957,275.4886475
0.016,0.1283,111.8565,0.798309207,219.2175293
0.0155,0.133,123.9077,0.96594584,188.1237488
0.0096,0.0546,111.5998,0.745830417,8.107055664
0.0305,0.5538,118.3191,1.15666604,150.2218018
0.0137,0.098,128.4746,0.530153871,72.86734009
0.0069,0.0256,116.3296,1.115407944,176.6559143
0.0139,0.1028,113.7033,0.613437474,244.7099152
0.0203,0.2611,114.0032,1.216790676,275.2429199
0.0047,0.0129,124.3474,0.537013292,356.4097595
0.0112,0.0692,116.1405,0.652613819,245.9789886
0.017,0.1512,119.1848,1.343456268,182.7265167
0.0216,0.2474,117.1519,0.565938234,234.006012
0.0099,0.0606,116.4794,0.408550203,55.50048828
0.0111,0.0933,117.2342,0.427260399,73.17471313
0.007,0.031,122.6182,0.631041825,285.0461121
0.0167,0.1439,117.4142,1.012150884,188.8515167
0.002,0.0033,158.9149,0.361290872,68.14723206
0.0054,0.0164,129.6278,0.587811351,289.0552979
0.0077,0.0327,114.2495,0.928262949,346.2953796
0.0084,0.0385,134.732,0.922758937,341.6075439
0.0043,0.0164,123.706,0.25621447,3.287338257
0.0227,0.2973,116.6988,0.450028777,80.90502167
0.0063,0.0265,112.1033,1.12585187,174.555481
0.0145,0.1089,114.2665,0.673633337,219.3480988
0.0157,0.143,104.2213,1.95243144,193.9157867
0.0126,0.0968,121.1681,0.471506894,206.0135803
0.0006,0.0002,185.3023,0.294256687,193.5621643
0.0213,0.2893,109.058,1.413756847,161.6463928
0.009,0.0601,119.3424,0.434647501,169.7293091
0.0006,0.0001,104.9609,0.225252181,213.4335632
0.0283,0.4142,109.4407,0.686027706,74.75576782
0.0137,0.1006,127.5717,0.601787746,278.4575806
0.0051,0.0143,116.5546,0.597216189,279.3003845
0.0098,0.0633,135.2935,0.648751259,32.38090515
0.0131,0.1004,108.8785,0.228784323,204.4356842
0.0005,0.0001,127.9703,0.229086757,30.92649841
0.0093,0.0492,112.8646,0.447680801,237.6870575
0.0192,0.2254,106.9595,1.557565212,154.9686584
0.0067,0.0247,116.0748,0.731198192,5.884063721
0.0199,0.2231,117.8086,0.437494665,140.7457123
0.0608,2.0188,109.0337,0.969955325,68.15872192
0.0143,0.1197,117.9422,0.667468667,189.9580688
0.0083,0.0464,127.6582,0.40194723,82.3115387
0.002,0.0012,108.2696,0.194365963,27.14880371
0.0078,0.0541,113.062,0.440460742,168.4890747
0.0027,0.005,122.9679,0.27011174,193.7879333
0.0679,2.4902,119.398,0.912585616,36.81277466
0.062,2.1424,112.9368,0.683849275,72.97067261
0.0763,3.2173,116.046,1.056221485,59.12939453
0.0147,0.1133,115.6664,0.513499975,78.45175934
0.0162,0.1714,121.4426,1.739722252,198.7451477
0.004,0.0119,133.4873,0.205716848,355.4487915
0.0067,0.0334,119.5701,0.20071657,94.05410767
0.0427,1.0002,111.6871,1.031037569,269.4153442
0.0115,0.0804,109.0773,1.217963219,211.2742004
0.0133,0.0911,119.3921,0.559083104,215.0347595
0.0496,1.282,115.994,1.69625473,40.48039246
0.0013,0.001,111.3796,0.165035859,177.0971222
0.0298,0.5762,116.0136,1.192345977,145.2072144
0.0125,0.091,118.1017,0.514521658,49.89483643
0.0156,0.1358,118.0488,0.604795516,35.77309418
0.0008,0.0003,129.3685,0.195951164,333.0603027
0.0036,0.0089,114.8631,0.299311042,315.9622192
0.0108,0.0612,112.6451,0.621940255,271.2311707
0.0047,0.0237,134.3655,1.062646627,170.743927
0.0221,0.2712,124.8742,0.366287231,92.29650879
0.0313,0.6272,111.3591,1.38148427,171.6422119
0.0365,0.7317,105.2615,1.005295753,242.9839783
0.005,0.0135,118.9834,0.375705183,203.6745453
0.0308,0.5181,115.741,0.96133399,237.9453583
0.0191,0.2061,105.3399,0.826647997,233.1586304
0.0327,0.6084,115.4734,0.93064189,79.63473511
0.0296,0.455,121.9635,0.857336283,77.13531494
0.0115,0.0848,111.8002,0.340674698,67.14607239
0.0012,0.0007,102.0696,0.352928907,181.7000427
